Node Number	Equivalent Elastic Strain (mm/mm)
55872	5,003e-003
55873	4,7311e-003
55874	4,6258e-003
55875	4,6901e-003
55876	4,7475e-003
55877	4,7256e-003
55878	4,616e-003
55879	4,6793e-003
55880	4,7311e-003
55881	4,616e-003
55882	4,6793e-003
55883	4,6258e-003
55884	4,6901e-003
55885	4,7475e-003
55886	4,5108e-003
55887	4,4168e-003
55888	4,4679e-003
55889	4,5237e-003
55890	4,5065e-003
55891	4,409e-003
55892	4,4596e-003
55893	4,5108e-003
55894	4,409e-003
55895	4,4596e-003
55896	4,4168e-003
55897	4,4679e-003
55898	4,5237e-003
55899	4,315e-003
55900	4,2304e-003
55901	4,2717e-003
55902	4,3255e-003
55903	4,3114e-003
55904	4,2239e-003
55905	4,2649e-003
55906	4,315e-003
55907	4,2239e-003
55908	4,2649e-003
55909	4,2304e-003
55910	4,2717e-003
55911	4,3255e-003
55912	4,1394e-003
55913	4,063e-003
55914	4,0965e-003
55915	4,1484e-003
55916	4,1364e-003
55917	4,0573e-003
55918	4,0908e-003
55919	4,1394e-003
55920	4,0573e-003
55921	4,0908e-003
55922	4,063e-003
55923	4,0965e-003
55924	4,1484e-003
55925	3,9809e-003
55926	3,9113e-003
55927	3,9388e-003
55928	3,9888e-003
55929	3,9782e-003
55930	3,9062e-003
55931	3,9337e-003
55932	3,9809e-003
55933	3,9062e-003
55934	3,9337e-003
55935	3,9113e-003
55936	3,9388e-003
55937	3,9888e-003
55938	3,8367e-003
55939	3,7732e-003
55940	3,7958e-003
55941	3,844e-003
55942	3,8343e-003
55943	3,7685e-003
55944	3,7911e-003
55945	3,8367e-003
55946	3,7685e-003
55947	3,7911e-003
55948	3,7732e-003
55949	3,7958e-003
55950	3,844e-003
55951	3,705e-003
55952	3,6468e-003
55953	3,6653e-003
55954	3,7118e-003
55955	3,7027e-003
55956	3,6423e-003
55957	3,6609e-003
55958	3,705e-003
55959	3,6423e-003
55960	3,6609e-003
55961	3,6468e-003
55962	3,6653e-003
55963	3,7118e-003
55964	3,5842e-003
55965	3,5309e-003
55966	3,5456e-003
55967	3,5908e-003
55968	3,582e-003
55969	3,5265e-003
55970	3,5414e-003
55971	3,5842e-003
55972	3,5265e-003
55973	3,5414e-003
55974	3,5309e-003
55975	3,5456e-003
55976	3,5908e-003
55977	3,4732e-003
55978	3,4244e-003
55979	3,4358e-003
55980	3,4797e-003
55981	3,471e-003
55982	3,4201e-003
55983	3,4316e-003
55984	3,4732e-003
55985	3,4201e-003
55986	3,4316e-003
55987	3,4244e-003
55988	3,4358e-003
55989	3,4797e-003
55990	3,3713e-003
55991	3,3268e-003
55992	3,3349e-003
55993	3,3777e-003
55994	3,3692e-003
55995	3,3225e-003
55996	3,3307e-003
55997	3,3713e-003
55998	3,3225e-003
55999	3,3307e-003
56000	3,3268e-003
56001	3,3349e-003
56002	3,3777e-003
56003	3,2781e-003
56004	3,2378e-003
56005	3,2426e-003
56006	3,2845e-003
56007	3,2759e-003
56008	3,2335e-003
56009	3,2384e-003
56010	3,2781e-003
56011	3,2335e-003
56012	3,2384e-003
56013	3,2378e-003
56014	3,2426e-003
56015	3,2845e-003
56016	3,1932e-003
56017	3,1573e-003
56018	3,1586e-003
56019	3,1998e-003
56020	3,1911e-003
56021	3,1529e-003
56022	3,1543e-003
56023	3,1932e-003
56024	3,1529e-003
56025	3,1543e-003
56026	3,1573e-003
56027	3,1586e-003
56028	3,1998e-003
56029	3,1169e-003
56030	3,0853e-003
56031	3,0829e-003
56032	3,1235e-003
56033	3,1147e-003
56034	3,0808e-003
56035	3,0785e-003
56036	3,1169e-003
56037	3,0808e-003
56038	3,0785e-003
56039	3,0853e-003
56040	3,0829e-003
56041	3,1235e-003
56042	3,0491e-003
56043	3,0221e-003
56044	3,0157e-003
56045	3,056e-003
56046	3,0469e-003
56047	3,0174e-003
56048	3,0112e-003
56049	3,0491e-003
56050	3,0174e-003
56051	3,0112e-003
56052	3,0221e-003
56053	3,0157e-003
56054	3,056e-003
56055	2,9904e-003
56056	2,9681e-003
56057	2,9573e-003
56058	2,9975e-003
56059	2,988e-003
56060	2,9633e-003
56061	2,9526e-003
56062	2,9904e-003
56063	2,9633e-003
56064	2,9526e-003
56065	2,9681e-003
56066	2,9573e-003
56067	2,9975e-003
56068	2,9411e-003
56069	2,924e-003
56070	2,9082e-003
56071	2,9485e-003
56072	2,9386e-003
56073	2,9189e-003
56074	2,9032e-003
56075	2,9411e-003
56076	2,9189e-003
56077	2,9032e-003
56078	2,924e-003
56079	2,9082e-003
56080	2,9485e-003
56081	2,9018e-003
56082	2,8902e-003
56083	2,8689e-003
56084	2,9096e-003
56085	2,8993e-003
56086	2,885e-003
56087	2,8637e-003
56088	2,9018e-003
56089	2,885e-003
56090	2,8637e-003
56091	2,8902e-003
56092	2,8689e-003
56093	2,9096e-003
56094	2,8734e-003
56095	2,8677e-003
56096	2,8401e-003
56097	2,8815e-003
56098	2,8707e-003
56099	2,8622e-003
56100	2,8347e-003
56101	2,8734e-003
56102	2,8622e-003
56103	2,8347e-003
56104	2,8677e-003
56105	2,8401e-003
56106	2,8815e-003
56107	2,8565e-003
56108	2,8572e-003
56109	2,8226e-003
56110	2,8651e-003
56111	2,8536e-003
56112	2,8514e-003
56113	2,8169e-003
56114	2,8565e-003
56115	2,8514e-003
56116	2,8169e-003
56117	2,8572e-003
56118	2,8226e-003
56119	2,8651e-003
56120	2,8521e-003
56121	2,8598e-003
56122	2,8174e-003
56123	2,8612e-003
56124	2,8491e-003
56125	2,8535e-003
56126	2,8113e-003
56127	2,8521e-003
56128	2,8535e-003
56129	2,8113e-003
56130	2,8598e-003
56131	2,8174e-003
56132	2,8612e-003
56133	2,8612e-003
56134	2,8765e-003
56135	2,8254e-003
56136	2,871e-003
56137	2,858e-003
56138	2,8697e-003
56139	2,8188e-003
56140	2,8612e-003
56141	2,8697e-003
56142	2,8188e-003
56143	2,8765e-003
56144	2,8254e-003
56145	2,871e-003
56146	2,885e-003
56147	2,9083e-003
56148	2,8476e-003
56149	2,8954e-003
56150	2,8815e-003
56151	2,9011e-003
56152	2,8406e-003
56153	2,885e-003
56154	2,9011e-003
56155	2,8406e-003
56156	2,9083e-003
56157	2,8476e-003
56158	2,8954e-003
56159	2,9245e-003
56160	2,9567e-003
56161	2,8854e-003
56162	2,9357e-003
56163	2,9208e-003
56164	2,9489e-003
56165	2,8779e-003
56166	2,9245e-003
56167	2,9489e-003
56168	2,8779e-003
56169	2,9567e-003
56170	2,8854e-003
56171	2,9357e-003
56172	2,9811e-003
56173	3,0229e-003
56174	2,94e-003
56175	2,9932e-003
56176	2,9771e-003
56177	3,0146e-003
56178	2,9319e-003
56179	2,9811e-003
56180	3,0146e-003
56181	2,9319e-003
56182	3,0229e-003
56183	2,94e-003
56184	2,9932e-003
56185	3,0564e-003
56186	3,1087e-003
56187	3,013e-003
56188	3,0694e-003
56189	3,0521e-003
56190	3,0998e-003
56191	3,0043e-003
56192	3,0564e-003
56193	3,0998e-003
56194	3,0043e-003
56195	3,1087e-003
56196	3,013e-003
56197	3,0694e-003
56198	3,1521e-003
56199	3,2161e-003
56200	3,1063e-003
56201	3,1661e-003
56202	3,1475e-003
56203	3,2065e-003
56204	3,097e-003
56205	3,1521e-003
56206	3,2065e-003
56207	3,097e-003
56208	3,2161e-003
56209	3,1063e-003
56210	3,1661e-003
56211	3,2705e-003
56212	3,3475e-003
56213	3,2222e-003
56214	3,2854e-003
56215	3,2655e-003
56216	3,3373e-003
56217	3,2123e-003
56218	3,2705e-003
56219	3,3373e-003
56220	3,2123e-003
56221	3,3475e-003
56222	3,2222e-003
56223	3,2854e-003
56224	3,4144e-003
56225	3,5038e-003
56226	3,3639e-003
56227	3,4302e-003
56228	3,4091e-003
56229	3,4932e-003
56230	3,3535e-003
56231	3,4144e-003
56232	3,4932e-003
56233	3,3535e-003
56234	3,5038e-003
56235	3,3639e-003
56236	3,4302e-003
56237	3,5827e-003
56238	3,6912e-003
56239	3,5329e-003
56240	3,5991e-003
56241	3,5772e-003
56242	3,6805e-003
56243	3,5223e-003
56244	3,5827e-003
56245	3,6805e-003
56246	3,5223e-003
56247	3,6912e-003
56248	3,5329e-003
56249	3,5991e-003
56250	3,789e-003
56251	3,921e-003
56252	3,7365e-003
56253	3,8053e-003
56254	3,7837e-003
56255	3,9114e-003
56256	3,7264e-003
56257	3,789e-003
56258	3,9114e-003
56259	3,7264e-003
56260	3,921e-003
56261	3,7365e-003
56262	3,8053e-003
56263	4,0434e-003
56264	3,9856e-003
56265	4,2033e-003
56266	4,0579e-003
56267	4,0391e-003
56268	3,9777e-003
56269	4,1975e-003
56270	4,0434e-003
56271	3,9777e-003
56272	4,1975e-003
56273	3,9856e-003
56274	4,2033e-003
56275	4,0579e-003
56276	4,4745e-003
56277	4,6942e-003
56278	4,4178e-003
56279	4,4855e-003
56280	4,4722e-003
56281	4,695e-003
56282	4,414e-003
56283	4,4745e-003
56284	4,695e-003
56285	4,414e-003
56286	4,6942e-003
56287	4,4178e-003
56288	4,4855e-003
56289	4,9148e-003
56290	5,1945e-003
56291	4,8652e-003
56292	4,914e-003
56293	4,9179e-003
56294	5,2083e-003
56295	4,873e-003
56296	4,9148e-003
56297	5,2083e-003
56298	4,873e-003
56299	5,1945e-003
56300	4,8652e-003
56301	4,914e-003
56302	5,488e-003
56303	5,9527e-003
56304	5,4713e-003
56305	5,4683e-003
56306	5,4988e-003
56307	5,983e-003
56308	5,4961e-003
56309	5,488e-003
56310	5,983e-003
56311	5,4961e-003
56312	5,9527e-003
56313	5,4713e-003
56314	5,4683e-003
56315	6,4477e-003
56316	6,4443e-003
56317	7,1087e-003
56318	6,4004e-003
56319	6,4672e-003
56320	6,4894e-003
56321	7,1526e-003
56322	6,4477e-003
56323	6,4894e-003
56324	7,1526e-003
56325	6,4443e-003
56326	7,1087e-003
56327	6,4004e-003
56328	6,8899e-003
56329	6,4571e-003
56330	7,3571e-003
56331	6,5593e-003
56332	6,5416e-003
56333	6,8182e-003
56334	6,3683e-003
56335	7,0203e-003
56336	6,588e-003
56337	6,8899e-003
56338	6,3683e-003
56339	7,0203e-003
56340	6,588e-003
56341	6,4571e-003
56342	7,3571e-003
56343	6,5593e-003
56344	6,5416e-003
56345	5,2102e-003
56346	5,0792e-003
56347	4,9819e-003
56348	5,3334e-003
56349	5,2007e-003
56350	5,2208e-003
56351	5,0903e-003
56352	5,0025e-003
56353	5,3773e-003
56354	5,2102e-003
56355	5,0903e-003
56356	5,0025e-003
56357	5,3773e-003
56358	5,0792e-003
56359	4,9819e-003
56360	5,3334e-003
56361	5,2007e-003
56362	4,9593e-003
56363	4,8492e-003
56364	4,774e-003
56365	4,9672e-003
56366	4,9597e-003
56367	4,8464e-003
56368	4,7761e-003
56369	4,9593e-003
56370	4,8464e-003
56371	4,7761e-003
56372	4,8492e-003
56373	4,774e-003
56374	4,9672e-003
56375	4,7363e-003
56376	4,6384e-003
56377	4,5802e-003
56378	4,749e-003
56379	4,733e-003
56380	4,6311e-003
56381	4,5752e-003
56382	4,7363e-003
56383	4,6311e-003
56384	4,5752e-003
56385	4,6384e-003
56386	4,5802e-003
56387	4,749e-003
56388	4,5333e-003
56389	4,4437e-003
56390	4,3981e-003
56391	4,5461e-003
56392	4,5293e-003
56393	4,4358e-003
56394	4,3913e-003
56395	4,5333e-003
56396	4,4358e-003
56397	4,3913e-003
56398	4,4437e-003
56399	4,3981e-003
56400	4,5461e-003
56401	4,3463e-003
56402	4,2633e-003
56403	4,2268e-003
56404	4,3579e-003
56405	4,3424e-003
56406	4,2559e-003
56407	4,2201e-003
56408	4,3463e-003
56409	4,2559e-003
56410	4,2201e-003
56411	4,2633e-003
56412	4,2268e-003
56413	4,3579e-003
56414	4,173e-003
56415	4,0959e-003
56416	4,066e-003
56417	4,1833e-003
56418	4,1695e-003
56419	4,0893e-003
56420	4,0598e-003
56421	4,173e-003
56422	4,0893e-003
56423	4,0598e-003
56424	4,0959e-003
56425	4,066e-003
56426	4,1833e-003
56427	4,0122e-003
56428	3,9407e-003
56429	3,9155e-003
56430	4,0214e-003
56431	4,0092e-003
56432	3,9349e-003
56433	3,9099e-003
56434	4,0122e-003
56435	3,9349e-003
56436	3,9099e-003
56437	3,9407e-003
56438	3,9155e-003
56439	4,0214e-003
56440	3,8633e-003
56441	3,7972e-003
56442	3,7751e-003
56443	3,8717e-003
56444	3,8606e-003
56445	3,7918e-003
56446	3,77e-003
56447	3,8633e-003
56448	3,7918e-003
56449	3,77e-003
56450	3,7972e-003
56451	3,7751e-003
56452	3,8717e-003
56453	3,7256e-003
56454	3,6646e-003
56455	3,6447e-003
56456	3,7333e-003
56457	3,7231e-003
56458	3,6597e-003
56459	3,64e-003
56460	3,7256e-003
56461	3,6597e-003
56462	3,64e-003
56463	3,6646e-003
56464	3,6447e-003
56465	3,7333e-003
56466	3,5987e-003
56467	3,5426e-003
56468	3,5239e-003
56469	3,6058e-003
56470	3,5963e-003
56471	3,538e-003
56472	3,5196e-003
56473	3,5987e-003
56474	3,538e-003
56475	3,5196e-003
56476	3,5426e-003
56477	3,5239e-003
56478	3,6058e-003
56479	3,482e-003
56480	3,4308e-003
56481	3,4127e-003
56482	3,4887e-003
56483	3,4797e-003
56484	3,4263e-003
56485	3,4085e-003
56486	3,482e-003
56487	3,4263e-003
56488	3,4085e-003
56489	3,4308e-003
56490	3,4127e-003
56491	3,4887e-003
56492	3,3752e-003
56493	3,3287e-003
56494	3,3107e-003
56495	3,3817e-003
56496	3,373e-003
56497	3,3244e-003
56498	3,3066e-003
56499	3,3752e-003
56500	3,3244e-003
56501	3,3066e-003
56502	3,3287e-003
56503	3,3107e-003
56504	3,3817e-003
56505	3,278e-003
56506	3,2362e-003
56507	3,2176e-003
56508	3,2844e-003
56509	3,2758e-003
56510	3,2319e-003
56511	3,2136e-003
56512	3,278e-003
56513	3,2319e-003
56514	3,2136e-003
56515	3,2362e-003
56516	3,2176e-003
56517	3,2844e-003
56518	3,1902e-003
56519	3,1532e-003
56520	3,1335e-003
56521	3,1966e-003
56522	3,1881e-003
56523	3,1489e-003
56524	3,1295e-003
56525	3,1902e-003
56526	3,1489e-003
56527	3,1295e-003
56528	3,1532e-003
56529	3,1335e-003
56530	3,1966e-003
56531	3,1118e-003
56532	3,0796e-003
56533	3,0583e-003
56534	3,1183e-003
56535	3,1097e-003
56536	3,0752e-003
56537	3,0542e-003
56538	3,1118e-003
56539	3,0752e-003
56540	3,0542e-003
56541	3,0796e-003
56542	3,0583e-003
56543	3,1183e-003
56544	3,043e-003
56545	3,0156e-003
56546	2,9922e-003
56547	3,0495e-003
56548	3,0408e-003
56549	3,0111e-003
56550	2,9879e-003
56551	3,043e-003
56552	3,0111e-003
56553	2,9879e-003
56554	3,0156e-003
56555	2,9922e-003
56556	3,0495e-003
56557	2,9837e-003
56558	2,9614e-003
56559	2,9352e-003
56560	2,9905e-003
56561	2,9815e-003
56562	2,9568e-003
56563	2,9308e-003
56564	2,9837e-003
56565	2,9568e-003
56566	2,9308e-003
56567	2,9614e-003
56568	2,9352e-003
56569	2,9905e-003
56570	2,9345e-003
56571	2,9175e-003
56572	2,8879e-003
56573	2,9416e-003
56574	2,9322e-003
56575	2,9127e-003
56576	2,8833e-003
56577	2,9345e-003
56578	2,9127e-003
56579	2,8833e-003
56580	2,9175e-003
56581	2,8879e-003
56582	2,9416e-003
56583	2,8958e-003
56584	2,8845e-003
56585	2,8505e-003
56586	2,9031e-003
56587	2,8933e-003
56588	2,8794e-003
56589	2,8457e-003
56590	2,8958e-003
56591	2,8794e-003
56592	2,8457e-003
56593	2,8845e-003
56594	2,8505e-003
56595	2,9031e-003
56596	2,8681e-003
56597	2,8628e-003
56598	2,8239e-003
56599	2,8759e-003
56600	2,8655e-003
56601	2,8575e-003
56602	2,8188e-003
56603	2,8681e-003
56604	2,8575e-003
56605	2,8188e-003
56606	2,8628e-003
56607	2,8239e-003
56608	2,8759e-003
56609	2,8522e-003
56610	2,8533e-003
56611	2,8086e-003
56612	2,8604e-003
56613	2,8494e-003
56614	2,8477e-003
56615	2,8031e-003
56616	2,8522e-003
56617	2,8477e-003
56618	2,8031e-003
56619	2,8533e-003
56620	2,8086e-003
56621	2,8604e-003
56622	2,8488e-003
56623	2,857e-003
56624	2,8054e-003
56625	2,8576e-003
56626	2,8459e-003
56627	2,8509e-003
56628	2,7996e-003
56629	2,8488e-003
56630	2,8509e-003
56631	2,7996e-003
56632	2,857e-003
56633	2,8054e-003
56634	2,8576e-003
56635	2,859e-003
56636	2,8746e-003
56637	2,8154e-003
56638	2,8684e-003
56639	2,8559e-003
56640	2,8681e-003
56641	2,8091e-003
56642	2,859e-003
56643	2,8681e-003
56644	2,8091e-003
56645	2,8746e-003
56646	2,8154e-003
56647	2,8684e-003
56648	2,8837e-003
56649	2,9074e-003
56650	2,8394e-003
56651	2,8939e-003
56652	2,8804e-003
56653	2,9005e-003
56654	2,8327e-003
56655	2,8837e-003
56656	2,9005e-003
56657	2,8327e-003
56658	2,9074e-003
56659	2,8394e-003
56660	2,8939e-003
56661	2,9242e-003
56662	2,9567e-003
56663	2,8789e-003
56664	2,9351e-003
56665	2,9205e-003
56666	2,9491e-003
56667	2,8716e-003
56668	2,9242e-003
56669	2,9491e-003
56670	2,8716e-003
56671	2,9567e-003
56672	2,8789e-003
56673	2,9351e-003
56674	2,9816e-003
56675	3,0236e-003
56676	2,9349e-003
56677	2,9934e-003
56678	2,9777e-003
56679	3,0155e-003
56680	2,9271e-003
56681	2,9816e-003
56682	3,0155e-003
56683	2,9271e-003
56684	3,0236e-003
56685	2,9349e-003
56686	2,9934e-003
56687	3,0575e-003
56688	3,11e-003
56689	3,0092e-003
56690	3,0702e-003
56691	3,0533e-003
56692	3,1012e-003
56693	3,0008e-003
56694	3,0575e-003
56695	3,1012e-003
56696	3,0008e-003
56697	3,11e-003
56698	3,0092e-003
56699	3,0702e-003
56700	3,1537e-003
56701	3,2177e-003
56702	3,1036e-003
56703	3,1674e-003
56704	3,1491e-003
56705	3,2083e-003
56706	3,0945e-003
56707	3,1537e-003
56708	3,2083e-003
56709	3,0945e-003
56710	3,2177e-003
56711	3,1036e-003
56712	3,1674e-003
56713	3,2723e-003
56714	3,3494e-003
56715	3,2204e-003
56716	3,287e-003
56717	3,2674e-003
56718	3,3393e-003
56719	3,2106e-003
56720	3,2723e-003
56721	3,3393e-003
56722	3,2106e-003
56723	3,3494e-003
56724	3,2204e-003
56725	3,287e-003
56726	3,4164e-003
56727	3,5087e-003
56728	3,3627e-003
56729	3,432e-003
56730	3,4112e-003
56731	3,4981e-003
56732	3,3524e-003
56733	3,4164e-003
56734	3,4981e-003
56735	3,3524e-003
56736	3,5087e-003
56737	3,3627e-003
56738	3,432e-003
56739	4,0604e-003
56740	4,2281e-003
56741	4,0031e-003
56742	3,9356e-003
56743	4,0755e-003
56744	4,0558e-003
56745	4,2211e-003
56746	3,9948e-003
56747	3,9257e-003
56748	4,0604e-003
56749	4,2211e-003
56750	3,9948e-003
56751	3,9257e-003
56752	4,2281e-003
56753	4,0031e-003
56754	3,9356e-003
56755	4,0755e-003
56756	4,3887e-003
56757	4,6107e-003
56758	4,3314e-003
56759	4,4237e-003
56760	4,3995e-003
56761	4,3863e-003
56762	4,6109e-003
56763	4,3281e-003
56764	4,4173e-003
56765	4,3887e-003
56766	4,6109e-003
56767	4,3281e-003
56768	4,4173e-003
56769	4,6107e-003
56770	4,3314e-003
56771	4,4237e-003
56772	4,3995e-003
56773	4,8329e-003
56774	5,1592e-003
56775	4,7712e-003
56776	4,8325e-003
56777	4,8355e-003
56778	5,1742e-003
56779	4,7786e-003
56780	4,8329e-003
56781	5,1742e-003
56782	4,7786e-003
56783	5,1592e-003
56784	4,7712e-003
56785	4,8325e-003
56786	5,5005e-003
56787	5,423e-003
56788	5,5447e-003
56789	6,0653e-003
56790	5,4753e-003
56791	5,5129e-003
56792	5,4499e-003
56793	5,5675e-003
56794	6,1013e-003
56795	5,5005e-003
56796	5,4499e-003
56797	5,5675e-003
56798	6,1013e-003
56799	5,423e-003
56800	5,5447e-003
56801	6,0653e-003
56802	5,4753e-003
56803	4,44e-003
56804	4,6671e-003
56805	4,3775e-003
56806	4,2771e-003
56807	4,448e-003
56808	4,4387e-003
56809	4,6709e-003
56810	4,3763e-003
56811	4,2718e-003
56812	4,44e-003
56813	4,6709e-003
56814	4,3763e-003
56815	4,2718e-003
56816	4,6671e-003
56817	4,3775e-003
56818	4,2771e-003
56819	4,448e-003
56820	3,846e-003
56821	3,7444e-003
56822	3,7927e-003
56823	3,9821e-003
56824	3,8623e-003
56825	3,8408e-003
56826	3,7338e-003
56827	3,7828e-003
56828	3,9728e-003
56829	3,846e-003
56830	3,7338e-003
56831	3,7828e-003
56832	3,9728e-003
56833	3,7444e-003
56834	3,7927e-003
56835	3,9821e-003
56836	3,8623e-003
56837	3,6322e-003
56838	3,5484e-003
56839	3,5793e-003
56840	3,6488e-003
56841	3,6268e-003
56842	3,5377e-003
56843	3,5687e-003
56844	3,6322e-003
56845	3,5377e-003
56846	3,5687e-003
56847	3,5484e-003
56848	3,5793e-003
56849	3,6488e-003
56850	3,4538e-003
56851	3,3849e-003
56852	3,4027e-003
56853	3,4698e-003
56854	3,4485e-003
56855	3,3745e-003
56856	3,3922e-003
56857	3,4538e-003
56858	3,3745e-003
56859	3,3922e-003
56860	3,3849e-003
56861	3,4027e-003
56862	3,4698e-003
56863	3,3056e-003
56864	3,2492e-003
56865	3,2568e-003
56866	3,3208e-003
56867	3,3006e-003
56868	3,2395e-003
56869	3,2467e-003
56870	3,3056e-003
56871	3,2395e-003
56872	3,2467e-003
56873	3,2492e-003
56874	3,2568e-003
56875	3,3208e-003
56876	3,1831e-003
56877	3,1376e-003
56878	3,1366e-003
56879	3,1973e-003
56880	3,1783e-003
56881	3,1285e-003
56882	3,1271e-003
56883	3,1831e-003
56884	3,1285e-003
56885	3,1271e-003
56886	3,1376e-003
56887	3,1366e-003
56888	3,1973e-003
56889	3,083e-003
56890	3,0474e-003
56891	3,0389e-003
56892	3,0963e-003
56893	3,0786e-003
56894	3,0388e-003
56895	3,03e-003
56896	3,083e-003
56897	3,0388e-003
56898	3,03e-003
56899	3,0474e-003
56900	3,0389e-003
56901	3,0963e-003
56902	3,0032e-003
56903	2,9764e-003
56904	2,9613e-003
56905	3,0155e-003
56906	2,9991e-003
56907	2,9685e-003
56908	2,9531e-003
56909	3,0032e-003
56910	2,9685e-003
56911	2,9531e-003
56912	2,9764e-003
56913	2,9613e-003
56914	3,0155e-003
56915	2,9418e-003
56916	2,9232e-003
56917	2,902e-003
56918	2,9533e-003
56919	2,9379e-003
56920	2,9158e-003
56921	2,8943e-003
56922	2,9418e-003
56923	2,9158e-003
56924	2,8943e-003
56925	2,9232e-003
56926	2,902e-003
56927	2,9533e-003
56928	2,8973e-003
56929	2,8863e-003
56930	2,8594e-003
56931	2,908e-003
56932	2,8937e-003
56933	2,8794e-003
56934	2,8522e-003
56935	2,8973e-003
56936	2,8794e-003
56937	2,8522e-003
56938	2,8863e-003
56939	2,8594e-003
56940	2,908e-003
56941	2,8685e-003
56942	2,8645e-003
56943	2,8321e-003
56944	2,8784e-003
56945	2,8651e-003
56946	2,8581e-003
56947	2,8254e-003
56948	2,8685e-003
56949	2,8581e-003
56950	2,8254e-003
56951	2,8645e-003
56952	2,8321e-003
56953	2,8784e-003
56954	2,8541e-003
56955	2,8566e-003
56956	2,8189e-003
56957	2,8634e-003
56958	2,851e-003
56959	2,8506e-003
56960	2,8127e-003
56961	2,8541e-003
56962	2,8506e-003
56963	2,8127e-003
56964	2,8566e-003
56965	2,8189e-003
56966	2,8634e-003
56967	2,8531e-003
56968	2,8617e-003
56969	2,8189e-003
56970	2,8619e-003
56971	2,8502e-003
56972	2,856e-003
56973	2,813e-003
56974	2,8531e-003
56975	2,856e-003
56976	2,813e-003
56977	2,8617e-003
56978	2,8189e-003
56979	2,8619e-003
56980	2,8645e-003
56981	2,8787e-003
56982	2,831e-003
56983	2,8728e-003
56984	2,8618e-003
56985	2,8733e-003
56986	2,8255e-003
56987	2,8645e-003
56988	2,8733e-003
56989	2,8255e-003
56990	2,8787e-003
56991	2,831e-003
56992	2,8728e-003
56993	2,8875e-003
56994	2,9069e-003
56995	2,8544e-003
56996	2,8954e-003
56997	2,8848e-003
56998	2,9017e-003
56999	2,8491e-003
57000	2,8875e-003
57001	2,9017e-003
57002	2,8491e-003
57003	2,9069e-003
57004	2,8544e-003
57005	2,8954e-003
57006	2,9211e-003
57007	2,9454e-003
57008	2,8882e-003
57009	2,9286e-003
57010	2,9186e-003
57011	2,9405e-003
57012	2,8832e-003
57013	2,9211e-003
57014	2,9405e-003
57015	2,8832e-003
57016	2,9454e-003
57017	2,8882e-003
57018	2,9286e-003
57019	2,9647e-003
57020	2,9936e-003
57021	2,9318e-003
57022	2,972e-003
57023	2,9623e-003
57024	2,9889e-003
57025	2,927e-003
57026	2,9647e-003
57027	2,9889e-003
57028	2,927e-003
57029	2,9936e-003
57030	2,9318e-003
57031	2,972e-003
57032	3,0177e-003
57033	3,051e-003
57034	2,9845e-003
57035	3,0247e-003
57036	3,0154e-003
57037	3,0464e-003
57038	2,9799e-003
57039	3,0177e-003
57040	3,0464e-003
57041	2,9799e-003
57042	3,051e-003
57043	2,9845e-003
57044	3,0247e-003
57045	3,0796e-003
57046	3,117e-003
57047	3,0459e-003
57048	3,0864e-003
57049	3,0773e-003
57050	3,1125e-003
57051	3,0415e-003
57052	3,0796e-003
57053	3,1125e-003
57054	3,0415e-003
57055	3,117e-003
57056	3,0459e-003
57057	3,0864e-003
57058	3,1499e-003
57059	3,1914e-003
57060	3,1157e-003
57061	3,1565e-003
57062	3,1477e-003
57063	3,187e-003
57064	3,1113e-003
57065	3,1499e-003
57066	3,187e-003
57067	3,1113e-003
57068	3,1914e-003
57069	3,1157e-003
57070	3,1565e-003
57071	3,2284e-003
57072	3,2739e-003
57073	3,1935e-003
57074	3,2349e-003
57075	3,2263e-003
57076	3,2696e-003
57077	3,1892e-003
57078	3,2284e-003
57079	3,2696e-003
57080	3,1892e-003
57081	3,2739e-003
57082	3,1935e-003
57083	3,2349e-003
57084	3,315e-003
57085	3,3646e-003
57086	3,2792e-003
57087	3,3215e-003
57088	3,3129e-003
57089	3,3603e-003
57090	3,275e-003
57091	3,315e-003
57092	3,3603e-003
57093	3,275e-003
57094	3,3646e-003
57095	3,2792e-003
57096	3,3215e-003
57097	3,4098e-003
57098	3,4636e-003
57099	3,373e-003
57100	3,4162e-003
57101	3,4077e-003
57102	3,4593e-003
57103	3,3689e-003
57104	3,4098e-003
57105	3,4593e-003
