Node Number	X Location (mm)	Y Location (mm)	Z Location (mm)	Equivalent (von-Mises) Stress (MPa)
2382	15,528	-25,589	-0,11647	17,91
2382	15,528	-25,589	-0,11647	17,91
2383	15,004	-26,563	-0,11647	18,362
2383	15,004	-26,563	-0,11647	18,362
2384	14,491	-27,537	-0,11647	18,878
2384	14,491	-27,537	-0,11647	18,878
2385	13,967	-28,513	-0,11647	19,456
2385	13,967	-28,513	-0,11647	19,456
2386	13,447	-29,495	-0,11647	20,094
2386	13,447	-29,495	-0,11647	20,094
2387	12,934	-30,47	-0,11647	20,785
2387	12,934	-30,47	-0,11647	20,785
2388	12,416	-31,446	-0,11647	21,533
2388	12,416	-31,446	-0,11647	21,533
2389	11,889	-32,433	-0,11647	22,336
2389	11,889	-32,433	-0,11647	22,336
2390	11,37	-33,406	-0,11647	23,186
2390	11,37	-33,406	-0,11647	23,186
2391	10,848	-34,379	-0,11647	24,08
2391	10,848	-34,379	-0,11647	24,08
2392	10,319	-35,356	-0,11647	25,017
2392	10,319	-35,356	-0,11647	25,017
2393	9,795	-36,33	-0,11647	25,989
2393	9,795	-36,33	-0,11647	25,989
2394	9,2673	-37,312	-0,11647	26,979
2394	9,2673	-37,312	-0,11647	26,979
2395	8,7457	-38,292	-0,11647	27,965
2395	8,7457	-38,292	-0,11647	27,965
2396	8,23	-39,261	-0,11647	28,911
2396	8,23	-39,261	-0,11647	28,911
2397	7,7143	-40,218	-0,11647	29,771
2397	7,7143	-40,218	-0,11647	29,771
2398	7,1969	-41,157	-0,11647	30,495
2398	7,1969	-41,157	-0,11647	30,495
2399	18,09	-3,9174	-0,11647	26,453
2399	18,09	-3,9174	-0,11647	26,453
2400	18,478	-1,2523	-0,11647	27,997
2400	18,478	-1,2523	-0,11647	27,997
2401	21,436	-5,7922	-0,11647	34,732
2401	21,436	-5,7922	-0,11647	34,732
2402	23,842	-6,6015	-0,11647	38,419
2402	23,842	-6,6015	-0,11647	38,419
2403	24,136	-7,7731	-0,11647	32,299
2403	24,136	-7,7731	-0,11647	32,299
2404	23,144	6,3277	-0,11647	37,051
2404	23,144	6,3277	-0,11647	37,051
2405	18,822	4,9181	-0,11647	27,168
2405	18,822	4,9181	-0,11647	27,168
2406	21,46	5,6517	-0,11647	34,079
2406	21,46	5,6517	-0,11647	34,079
2407	18,52	1,2328	-0,11647	28,083
2407	18,52	1,2328	-0,11647	28,083
2408	18,13	3,7947	-0,11647	26,428
2408	18,13	3,7947	-0,11647	26,428
2409	8,9625	3,5742	-0,11647	15,131
2409	8,9625	3,5742	-0,11647	15,131
2410	10,328	2,7572	-0,11647	16,16
2410	10,328	2,7572	-0,11647	16,16
2411	10,438	-1,6907	-0,11647	16,441
2411	10,438	-1,6907	-0,11647	16,441
2412	-6,3702	-2,6405	-0,11647	14,183
2412	-6,3702	-2,6405	-0,11647	14,183
2413	-9,4889	-3,1452	-0,11647	15,584
2413	-9,4889	-3,1452	-0,11647	15,584
2414	-10,801	-2,1981	-0,11647	16,673
2414	-10,801	-2,1981	-0,11647	16,673
2415	-10,64	2,2641	-0,11647	16,474
2415	-10,64	2,2641	-0,11647	16,474
2416	3,2044	-0,22993	-0,11647	13,512
2416	3,2044	-0,22993	-0,11647	13,512
2417	5,5309	2,5257	-0,11647	13,854
2417	5,5309	2,5257	-0,11647	13,854
2418	6,2627	-3,4651	-0,11647	14,009
2418	6,2627	-3,4651	-0,11647	14,009
2419	3,368	-1,8239	-0,11647	13,465
2419	3,368	-1,8239	-0,11647	13,465
2420	-3,4165	0,37041	-0,11647	13,538
2420	-3,4165	0,37041	-0,11647	13,538
2421	-5,4969	-2,0982	-0,11647	13,978
2421	-5,4969	-2,0982	-0,11647	13,978
2422	-6,4142	3,6742	-0,11647	13,976
2422	-6,4142	3,6742	-0,11647	13,976
2423	-3,595	1,9412	-0,11647	13,471
2423	-3,595	1,9412	-0,11647	13,471
2424	-18,648	3,595	-0,11647	27,819
2424	-18,648	3,595	-0,11647	27,819
2425	0,22067	-37,75	-0,11647	54,771
2425	0,22067	-37,75	-0,11647	54,771
2426	-19,225	-1,0695	-0,11647	29,331
2426	-19,225	-1,0695	-0,11647	29,331
2427	-18,727	-3,8831	-0,11647	28,023
2427	-18,727	-3,8831	-0,11647	28,023
2428	5,4196	45,208	-0,11647	57,553
2428	5,4196	45,208	-0,11647	57,553
2429	6,7461	42,696	-0,11647	47,11
2429	6,7461	42,696	-0,11647	47,11
2430	7,2231	41,676	-0,11647	43,083
2430	7,2231	41,676	-0,11647	43,083
2431	7,5401	40,392	-0,11647	39,851
2431	7,5401	40,392	-0,11647	39,851
2432	8,6098	38,299	-0,11647	33,803
2432	8,6098	38,299	-0,11647	33,803
2433	9,1152	37,307	-0,11647	31,73
2433	9,1152	37,307	-0,11647	31,73
2434	10,634	34,437	-0,11647	26,886
2434	10,634	34,437	-0,11647	26,886
2435	11,663	32,524	-0,11647	24,396
2435	11,663	32,524	-0,11647	24,396
2436	12,689	30,618	-0,11647	22,333
2436	12,689	30,618	-0,11647	22,333
2437	13,709	28,716	-0,11647	20,629
2437	13,709	28,716	-0,11647	20,629
2438	14,738	26,805	-0,11647	19,244
2438	14,738	26,805	-0,11647	19,244
2439	15,247	25,857	-0,11647	18,672
2439	15,247	25,857	-0,11647	18,672
2440	16,783	23,023	-0,11647	17,428
2440	16,783	23,023	-0,11647	17,428
2441	17,293	22,084	-0,11647	17,174
2441	17,293	22,084	-0,11647	17,174
2442	17,8	21,149	-0,11647	17,006
2442	17,8	21,149	-0,11647	17,006
2443	18,304	20,22	-0,11647	16,924
2443	18,304	20,22	-0,11647	16,924
2444	18,806	19,296	-0,11647	16,932
2444	18,806	19,296	-0,11647	16,932
2445	19,305	18,375	-0,11647	17,036
2445	19,305	18,375	-0,11647	17,036
2446	19,803	17,458	-0,11647	17,239
2446	19,803	17,458	-0,11647	17,239
2447	20,298	16,546	-0,11647	17,55
2447	20,298	16,546	-0,11647	17,55
2448	20,802	15,635	-0,11647	17,981
2448	20,802	15,635	-0,11647	17,981
2449	21,296	14,723	-0,11647	18,544
2449	21,296	14,723	-0,11647	18,544
2450	21,79	13,811	-0,11647	19,257
2450	21,79	13,811	-0,11647	19,257
2451	22,817	12,012	-0,11647	21,213
2451	22,817	12,012	-0,11647	21,213
2452	23,343	11,123	-0,11647	22,524
2452	23,343	11,123	-0,11647	22,524
2453	23,875	10,24	-0,11647	24,13
2453	23,875	10,24	-0,11647	24,13
2454	24,407	9,355	-0,11647	26,148
2454	24,407	9,355	-0,11647	26,148
2455	24,935	8,4495	-0,11647	28,684
2455	24,935	8,4495	-0,11647	28,684
2456	5,3265	-45,604	-0,11647	23,421
2456	5,3265	-45,604	-0,11647	23,421
2457	6,2653	43,649	-0,11647	51,166
2457	6,2653	43,649	-0,11647	51,166
2458	-18,999	-2,9346	-0,11647	29,198
2458	-18,999	-2,9346	-0,11647	29,198
2459	1,637	-39,153	-0,11647	62,579
2459	1,637	-39,153	-0,11647	62,579
2460	-19,105	1,7093	-0,11647	29,317
2460	-19,105	1,7093	-0,11647	29,317
2461	-18,928	2,6442	-0,11647	29,019
2461	-18,928	2,6442	-0,11647	29,019
2462	-24,818	5,5546	-0,11647	47,777
2462	-24,818	5,5546	-0,11647	47,777
2463	-25,593	5,8826	-0,11647	43,173
2463	-25,593	5,8826	-0,11647	43,173
2464	-4,4808	2,6045	-0,11647	13,57
2464	-4,4808	2,6045	-0,11647	13,57
2465	-5,4207	3,1852	-0,11647	13,726
2465	-5,4207	3,1852	-0,11647	13,726
2466	-4,8543	-1,3234	-0,11647	13,795
2466	-4,8543	-1,3234	-0,11647	13,795
2467	-4,1028	-0,47269	-0,11647	13,662
2467	-4,1028	-0,47269	-0,11647	13,662
2468	3,8848	0,6183	-0,11647	13,612
2468	3,8848	0,6183	-0,11647	13,612
2469	-10,916	1,1599	-0,11647	16,833
2469	-10,916	1,1599	-0,11647	16,833
2470	-11,026	3,681e-002	-0,11647	16,98
2470	-11,026	3,681e-002	-0,11647	16,98
2471	-10,985	-1,0884	-0,11647	16,928
2471	-10,985	-1,0884	-0,11647	16,928
2472	-8,4731	-2,9878	-0,11647	15,013
2472	-8,4731	-2,9878	-0,11647	15,013
2473	-7,4194	-2,7564	-0,11647	14,509
2473	-7,4194	-2,7564	-0,11647	14,509
2474	10,649	-0,56839	-0,11647	16,675
2474	10,649	-0,56839	-0,11647	16,675
2475	10,592	1,6805	-0,11647	16,507
2475	10,592	1,6805	-0,11647	16,507
2476	6,862	2,9791	-0,11647	14,222
2476	6,862	2,9791	-0,11647	14,222
2477	18,32	2,9015	-0,11647	27,331
2477	18,32	2,9015	-0,11647	27,331
2478	18,44	2,0083	-0,11647	27,841
2478	18,44	2,0083	-0,11647	27,841
2479	20,597	5,3794	-0,11647	31,67
2479	20,597	5,3794	-0,11647	31,67
2480	19,729	5,1411	-0,11647	29,338
2480	19,729	5,1411	-0,11647	29,338
2481	24,691	7,12	-0,11647	34,481
2481	24,691	7,12	-0,11647	34,481
2482	24,649	-7,0714	-0,11647	36,229
2482	24,649	-7,0714	-0,11647	36,229
2483	19,713	-5,2574	-0,11647	29,486
2483	19,713	-5,2574	-0,11647	29,486
2484	20,615	-5,5451	-0,11647	31,956
2484	20,615	-5,5451	-0,11647	31,956
2485	18,406	-2,1276	-0,11647	27,802
2485	18,406	-2,1276	-0,11647	27,802
2486	6,2933	-40,779	-0,11647	35,652
2486	6,2933	-40,779	-0,11647	35,652
2487	-1,8635	-38,116	-0,11647	54,442
2487	-1,8635	-38,116	-0,11647	54,442
2488	-2,5736	-38,667	-0,11647	55,109
2488	-2,5736	-38,667	-0,11647	55,109
2489	-5,4587	-40,817	-0,11647	41,165
2489	-5,4587	-40,817	-0,11647	41,165
2490	-6,2414	-41,252	-0,11647	35,34
2490	-6,2414	-41,252	-0,11647	35,34
2491	-6,3233	41,02	-0,11647	46,536
2491	-6,3233	41,02	-0,11647	46,536
2492	2,2328	38,282	-0,11647	38,77
2492	2,2328	38,282	-0,11647	38,77
2493	-1,175	37,631	-0,11647	35,807
2493	-1,175	37,631	-0,11647	35,807
2494	5,7771	40,944	-0,11647	49,265
2494	5,7771	40,944	-0,11647	49,265
2495	-20,078	5,1872	-0,11647	30,319
2495	-20,078	5,1872	-0,11647	30,319
2496	-20,944	5,4956	-0,11647	32,726
2496	-20,944	5,4956	-0,11647	32,726
2497	-25,232	-7,6869	-0,11647	32,762
2497	-25,232	-7,6869	-0,11647	32,762
2498	-24,391	-7,2372	-0,11647	35,096
2498	-24,391	-7,2372	-0,11647	35,096
2499	-29,283	-3,0518	-0,11647	29,463
2499	-29,283	-3,0518	-0,11647	29,463
2500	-28,719	-3,9877	-0,11647	35,014
2500	-28,719	-3,9877	-0,11647	35,014
2501	-7,3651	-43,045	-0,11647	25,321
2501	-7,3651	-43,045	-0,11647	25,321
2502	-7,8468	-42,186	-0,11647	25,836
2502	-7,8468	-42,186	-0,11647	25,836
2503	-8,3428	-41,252	-0,11647	26,279
2503	-8,3428	-41,252	-0,11647	26,279
2504	-8,7963	-40,295	-0,11647	26,386
2504	-8,7963	-40,295	-0,11647	26,386
2505	-9,2337	-39,347	-0,11647	26,21
2505	-9,2337	-39,347	-0,11647	26,21
2506	-9,737	-38,375	-0,11647	25,786
2506	-9,737	-38,375	-0,11647	25,786
2507	-10,256	-37,423	-0,11647	25,174
2507	-10,256	-37,423	-0,11647	25,174
2508	-10,779	-36,459	-0,11647	24,468
2508	-10,779	-36,459	-0,11647	24,468
2509	-11,3	-35,494	-0,11647	23,727
2509	-11,3	-35,494	-0,11647	23,727
2510	-11,823	-34,53	-0,11647	22,972
2510	-11,823	-34,53	-0,11647	22,972
2511	-12,351	-33,558	-0,11647	22,22
2511	-12,351	-33,558	-0,11647	22,22
2512	-12,876	-32,585	-0,11647	21,486
2512	-12,876	-32,585	-0,11647	21,486
2513	-13,393	-31,622	-0,11647	20,782
2513	-13,393	-31,622	-0,11647	20,782
2514	-13,921	-30,648	-0,11647	20,108
2514	-13,921	-30,648	-0,11647	20,108
2515	-14,449	-29,676	-0,11647	19,473
2515	-14,449	-29,676	-0,11647	19,473
2516	-14,974	-28,706	-0,11647	18,887
2516	-14,974	-28,706	-0,11647	18,887
2517	-15,498	-27,74	-0,11647	18,355
2517	-15,498	-27,74	-0,11647	18,355
2518	-16,019	-26,78	-0,11647	17,881
2518	-16,019	-26,78	-0,11647	17,881
2519	-16,538	-25,824	-0,11647	17,466
2519	-16,538	-25,824	-0,11647	17,466
2520	-17,059	-24,867	-0,11647	17,114
2520	-17,059	-24,867	-0,11647	17,114
2521	-17,575	-23,917	-0,11647	16,83
2521	-17,575	-23,917	-0,11647	16,83
2522	-18,089	-22,973	-0,11647	16,617
2522	-18,089	-22,973	-0,11647	16,617
2523	-18,591	-22,041	-0,11647	16,477
2523	-18,591	-22,041	-0,11647	16,477
2524	-19,1	-21,107	-0,11647	16,416
2524	-19,1	-21,107	-0,11647	16,416
2525	-20,105	-19,248	-0,11647	16,542
2525	-20,105	-19,248	-0,11647	16,542
2526	-20,607	-18,321	-0,11647	16,743
2526	-20,607	-18,321	-0,11647	16,743
2527	-21,107	-17,399	-0,11647	17,043
2527	-21,107	-17,399	-0,11647	17,043
2528	-21,604	-16,48	-0,11647	17,455
2528	-21,604	-16,48	-0,11647	17,455
2529	-22,1	-15,563	-0,11647	17,987
2529	-22,1	-15,563	-0,11647	17,987
2530	-22,594	-14,649	-0,11647	18,656
2530	-22,594	-14,649	-0,11647	18,656
2531	-23,098	-13,729	-0,11647	19,485
2531	-23,098	-13,729	-0,11647	19,485
2532	-23,594	-12,804	-0,11647	20,504
2532	-23,594	-12,804	-0,11647	20,504
